1597,63
1598,48
1599,76
1600,93
1601,52
1602,7
1603,45
1604,72
1605,91
1606,42
1607,92
1608,60
1609,28
1610,59
1611,17
1612,90
1613,23
1614,70
1615,31
1616,70
1617,79
1618,11
1619,79
1620,52
1621,5
1622,85
1623,34
1624,51
1625,26
1626,88
1627,85
1628,12
1629,54
1630,80
1631,33
1632,12
1633,3
1634,10
1635,6
1636,80
1637,88
1638,20
1639,24
1640,99
1641,50
1642,87
1643,71
1644,63
1645,50
1646,7
1647,48
1648,72
1649,26
1650,2
1651,97
1652,57
1653,4
1654,34
1655,84
1656,2
1657,71
1658,11
1659,32
1660,36
1661,82
1662,76
1663,68
1664,71
1665,100
1666,83
1667,68
1668,89
1669,32
1670,49
1671,94
1672,48
1673,35
1674,25
1675,33
1676,66
1677,74
1678,95
1679,97
1680,14
1681,5
1682,85
1683,79
1684,10
1685,15
1686,37
1687,75
1688,13
1689,47
1690,3
1691,23
1692,90
1693,59
1694,6
1695,12
1696,76
1697,68
1698,76
1699,31
1700,68
1701,45
1702,36
1703,17
1704,38
1705,49
1706,100
1707,29
1708,5
1709,23
1710,18
1711,41
1712,61
1713,31
1714,92
1715,17
1716,37
1717,41
1718,36
1719,88
1720,35
1721,97
1722,99
1723,14
1724,63
1725,91
1726,92
1727,3
1728,32
1729,12
1730,84
1731,79
1732,2
1733,82
1734,42
1735,23
1736,87
1737,80
1738,65
1739,98
1740,6
1741,86
1742,26
1743,14
1744,11
1745,9
1746,89
1747,12
1748,51
1749,97
1750,65
1751,77
1752,55
1753,3
1754,26
1755,37
1756,62
1757,2
1758,29
1759,60
1760,100
1761,36
1762,55
1763,67
1764,41
1765,99
1766,43
1767,12
1768,98
1769,97
1770,35
1771,97
1772,50
1773,53
1774,62
1775,80
1776,31
1777,39
1778,1
1779,82
1780,94
1781,72
1782,90
1783,87
1784,73
1785,19
1786,80
1787,95
1788,96
1789,52
1790,14
1791,43
1792,38
1793,91
1794,56
1795,40
1796,38
1797,45
1798,48
1799,55
1800,5
1801,46
1802,68
1803,16
1804,49
1805,8
1806,33
1807,34
1808,76
1809,1
1810,17
1811,58
1812,14
1813,6
1814,98
1815,42
1816,64
1817,11
1818,95
1819,100
1820,89
1821,30
1822,50
1823,7
1824,58
1825,41
1826,59
1827,27
1828,6
1829,77
1830,97
1831,24
1832,48
1833,42
1834,92
1835,80
1836,63
1837,19
1838,100
1839,71
1840,81
1841,92
1842,93
1843,52
1844,30
1845,33
1846,35
1847,86
1848,15
1849,44
1850,97
1851,11
1852,57
1853,88
1854,32
1855,24
1856,89
1857,29
1858,100
1859,85
1860,18
1861,53
1862,29
1863,71
1864,80
1865,16
1866,91
1867,23
1868,92
1869,40
1870,60
1871,34
1872,38
1873,5
1874,2
1875,32
1876,13
1877,37
1878,3
1879,29
1880,84
1881,99
1882,3
1883,75
1884,35
1885,80
1886,41
1887,10
1888,14
1889,43
1890,88
1891,10
1892,19
1893,66
1894,20
1895,39
1896,6
1897,42
1898,39
1899,77
1900,48
1901,49
1902,17
1903,13
1904,50
1905,66
1906,40
1907,57
1908,44
1909,11
1910,18
1911,96
1912,32
1913,41
1914,1
1915,52
1916,98
1917,69
1918,67
1919,39
1920,74
1921,12
1922,4
1923,59
1924,5
1925,91
1926,67
1927,17
1928,56
1929,6
1930,18
1931,94
1932,86
1933,19
1934,61
1935,96
1936,52
1937,5
1938,35
1939,77
1940,82
1941,92
1942,19
1943,69
1944,83
1945,34
1946,42
1947,13
1948,3
1949,50
1950,61
1951,95
1952,11
1953,98
1954,32
1955,98
1956,45
1957,8
1958,12
1959,93
1960,68
1961,73
1962,63
1963,6
1964,97
1965,32
1966,29
1967,36
1968,21
1969,32
1970,77
1971,74
1972,59
1973,77
1974,24
1975,22
1976,71
1977,77
1978,40
1979,26
1980,61
1981,54
1982,84
1983,51
1984,64
1985,35
1986,2
1987,93
1988,11
1989,33
1990,14
1991,98
1992,100
1993,35
1994,98
1995,13
1996,67
1997,28
1998,92
1999,23
2000,32
2001,61
2002,22
2003,72
2004,36
2005,26
2006,64
2007,91
2008,44
2009,13
2010,34
2011,94
2012,23
2013,92
2014,100
2015,82
2016,60
2017,28
2018,24
2019,37
2020,53
2021,98
2022,10
2023,28
2024,28
2025,71
2026,25
2027,53
2028,85
2029,50
2030,84
2031,84
2032,53
2033,94
2034,82
2035,26
2036,48
2037,11
2038,71
2039,20
2040,77
2041,32
2042,97
2043,28
2044,39
2045,25
2046,45
2047,38
2048,93
2049,72
2050,32
2051,16
2052,66
2053,24
2054,69
2055,47
2056,29
2057,4
2058,86
2059,52
2060,22
2061,85
2062,37
2063,25
2064,16
2065,10
2066,30
2067,13
2068,18
2069,68
2070,95
2071,20
2072,53
2073,48
2074,65
2075,38
2076,16
2077,24
2078,93
2079,25
2080,63
2081,18
2082,81
2083,19
2084,76
2085,53
2086,69
2087,43
2088,55
2089,98
2090,40
2091,65
2092,78
2093,21
2094,23
2095,23
2096,48
2097,31
2098,61
2099,4
2100,86
2101,10
2102,9
2103,31
2104,23
2105,21
2106,41
2107,90
2108,52
2109,3
2110,33
2111,56
2112,82
2113,68
2114,87
2115,70
2116,12
2117,38
2118,48
2119,77
2120,58
2121,65
2122,29
2123,53
2124,80
2125,57
2126,58
2127,64
2128,58
2129,61
2130,81
2131,50
2132,58
2133,58
2134,3
2135,27
2136,92
2137,34
2138,31
2139,44
2140,40
2141,49
2142,24
2143,50
2144,71
2145,26
2146,17
2147,23
2148,80
2149,26
2150,70
2151,15
2152,70
2153,23
2154,44
2155,11
2156,24
2157,29
2158,29
2159,62
2160,33
2161,88
2162,92
2163,99
2164,98
2165,67
2166,74
2167,76
2168,45
2169,36
2170,85
2171,31
2172,2
2173,93
2174,48
2175,25
2176,83
2177,53
2178,77
2179,64
2180,79
2181,22
2182,40
2183,24
2184,15
2185,91
2186,14
2187,83
2188,60
2189,3
2190,19
2191,50
2192,64
2193,88
2194,53
2195,69
2196,92
2197,7
2198,37
2199,22
2200,30
2201,42
2202,27
2203,17
2204,4
2205,8
2206,11
2207,29
2208,8
2209,84
2210,86
2211,86
2212,66
2213,32
2214,5
2215,17
2216,12
2217,8
2218,97
2219,33
2220,68
2221,97
2222,85
2223,25
2224,93
2225,64
2226,83
2227,27
2228,61
2229,11
2230,82
2231,50
2232,96
2233,29
2234,44
2235,2
2236,68
2237,75
2238,19
2239,38
2240,12
2241,47
2242,26
2243,58
2244,13
2245,19
2246,21
2247,43
2248,12
2249,22
2250,81
2251,65
2252,62
2253,82
2254,63
2255,55
2256,79
2257,83
2258,92
2259,10
2260,35
2261,6
2262,96
2263,98
2264,12
2265,34
2266,15
2267,1
2268,23
2269,23
2270,35
2271,97
2272,75
2273,52
2274,43
2275,54
2276,38
2277,20
2278,45
2279,80
2280,31
2281,27
2282,98
2283,69
2284,95
2285,60
2286,43
2287,2
2288,77
2289,61
2290,52
2291,72
2292,100
2293,97
2294,78
2295,10
2296,53
2297,99
2298,68
2299,40
2300,59
2301,96
2302,19
2303,15
2304,86
2305,5
2306,11
2307,35
2308,75
2309,71
2310,28
2311,52
2312,78
2313,15
2314,6
2315,56
2316,26
2317,17
2318,19
2319,83
2320,56
2321,64
2322,76
2323,86
2324,79
2325,71
2326,34
2327,97
2328,1
2329,3
2330,48
2331,73
2332,43
2333,74
2334,51
2335,45
2336,86
2337,55
2338,52
2339,53
2340,3
2341,84
2342,5
2343,27
2344,17
2345,97
2346,100
2347,84
2348,2
2349,77
2350,55
2351,38
2352,94
2353,38
2354,43
2355,16
2356,11
2357,53
2358,33
2359,24
2360,100
2361,91
2362,44
2363,9
2364,73
2365,97
2366,49
2367,32
2368,80
2369,76
2370,25
2371,42
2372,76
2373,53
2374,60
2375,70
2376,61
2377,84
2378,38
2379,23
2380,22
2381,52
2382,17
2383,67
2384,6
2385,34
2386,10
2387,18
2388,24
2389,75
2390,62
2391,5
2392,24
2393,20
2394,93
2395,83
2396,22
2397,38
2398,97
2399,88
2400,22
2401,71
2402,2
2403,23
2404,57
2405,4
2406,86
2407,49
2408,26
2409,36
2410,50
2411,4
2412,62
2413,53
2414,50
2415,73
2416,73
2417,94
2418,10
2419,99
2420,42
2421,27
2422,34
2423,43
2424,95
2425,76
2426,99
2427,32
2428,65
2429,50
2430,98
2431,18
2432,5
2433,71
2434,61
2435,10
2436,33
2437,100
2438,75
2439,89
2440,44
2441,14
2442,89
2443,44
2444,18
2445,57
2446,4
2447,8
2448,34
2449,35
2450,39
2451,58
2452,96
2453,37
2454,73
2455,92
2456,90
2457,76
2458,6
2459,2
2460,52
2461,28
2462,18
2463,68
2464,64
2465,30
2466,90
2467,80
2468,27
2469,53
2470,42
2471,1
2472,83
2473,51
2474,1
2475,26
2476,27
2477,6
2478,60
2479,67
2480,37
2481,88
2482,24
2483,47
2484,25
2485,31
2486,87
2487,76
2488,43
2489,37
2490,86
2491,3
2492,1
2493,63
2494,14
2495,19
2496,16
2497,69
2498,31
2499,32
2500,88
2501,32
2502,60
2503,17
2504,85
2505,96
2506,71
2507,36
2508,17
2509,32
2510,14
2511,21
2512,94
2513,83
2514,81
2515,50
2516,22
2517,93
2518,69
2519,17
2520,69
2521,63
2522,66
2523,53
2524,53
2525,83
2526,28
2527,74
2528,99
2529,99
2530,50
2531,91
2532,3
2533,36
2534,60
2535,28
2536,8
2537,82
2538,33
2539,92
2540,55
2541,4
2542,97
2543,21
2544,42
2545,59
2546,70
2547,69
2548,65
2549,55
2550,49
2551,17
2552,79
2553,48
2554,67
2555,63
2556,69
2557,92
2558,33
2559,33
2560,41
2561,74
2562,100
2563,72
2564,84
2565,8
2566,9
2567,48
2568,33
2569,2
2570,52
2571,82
2572,86
2573,13
2574,64
2575,58
2576,66
2577,59
2578,65
2579,32
2580,43
2581,25
2582,94
2583,82
2584,89
2585,45
2586,48
2587,51
2588,58
2589,81
2590,23
2591,12
2592,39
2593,88
2594,54
2595,31
2596,57
2597,69
2598,12
2599,32
2600,83
2601,93
2602,67
2603,24
2604,82
2605,56
2606,94
2607,11
2608,5
2609,14
2610,86
2611,53
2612,34
2613,36
2614,11
2615,37
2616,3
2617,50
2618,18
2619,86
2620,64
2621,48
2622,9
2623,32
2624,55
2625,32
2626,29
2627,78
2628,25
2629,29
2630,85
2631,60
2632,31
2633,14
2634,2
2635,32
2636,12
2637,55
2638,69
2639,12
2640,18
2641,79
2642,87
2643,75
2644,3
2645,36
2646,10
2647,58
2648,40
2649,84
2650,43
2651,32
2652,19
2653,9
2654,61
2655,84
2656,52
2657,34
2658,49
2659,15
2660,8
2661,37
2662,66
2663,64
2664,16
2665,100
2666,99
2667,99
2668,28
2669,2
2670,90
2671,29
2672,8
2673,26
2674,93
2675,58
2676,74
2677,1
2678,60
2679,50
2680,28
2681,88
2682,3
2683,14
2684,88
2685,69
2686,78
2687,83
2688,53
2689,96
2690,46
2691,79
2692,41
2693,11
2694,33
2695,61
2696,68
2697,85
2698,67
2699,48
2700,93
2701,78
2702,75
2703,77
2704,12
2705,85
2706,72
2707,43
2708,60
2709,18
2710,49
2711,58
2712,3
2713,56
2714,95
2715,40
2716,26
2717,99
2718,68
2719,11
2720,51
2721,44
2722,8
2723,26
2724,43
2725,95
2726,29
2727,13
2728,6
2729,18
2730,30
2731,75
2732,81
2733,46
2734,81
2735,81
2736,88
2737,25
2738,93
2739,26
2740,38
2741,76
2742,68
2743,72
2744,73
2745,81
2746,68
2747,33
2748,91
2749,100
2750,86
2751,35
2752,41
2753,48
2754,53
2755,17
2756,30
2757,3
2758,57
2759,64
2760,86
2761,53
2762,55
2763,13
2764,14
2765,45
2766,38
2767,62
2768,60
2769,11
2770,84
2771,43
2772,44
2773,20
2774,79
2775,42
2776,40
2777,3
2778,15
2779,56
2780,60
2781,7
2782,35
2783,2
2784,98
2785,81
2786,93
2787,22
2788,82
2789,84
2790,40
2791,56
2792,86
2793,93
2794,39
2795,24
2796,14
2797,52
2798,67
2799,95
2800,39
2801,22
2802,55
2803,48
2804,93
2805,43
2806,32
2807,8
2808,27
2809,6
2810,83
2811,86
2812,64
2813,89
2814,27
2815,30
2816,22
2817,74
2818,88
2819,14
2820,97
2821,47
2822,98
2823,34
2824,16
2825,2
2826,44
2827,18
2828,12
2829,38
2830,61
2831,75
2832,27
2833,88
2834,26
2835,68
2836,16
2837,41
2838,1
2839,9
2840,7
2841,89
2842,43
2843,59
2844,74
2845,65
2846,3
2847,65
2848,29
2849,64
2850,56
2851,32
2852,45
2853,29
2854,98
2855,91
2856,61
2857,49
2858,12
2859,9
2860,100
2861,96
2862,94
2863,36
2864,96
2865,94
2866,22
2867,2
2868,85
2869,98
2870,86
2871,70
2872,43
2873,28
2874,54
2875,65
2876,73
2877,2
2878,11
2879,16
2880,16
2881,91
2882,33
2883,46
2884,21
2885,25
2886,84
2887,91
2888,95
2889,83
2890,70
2891,84
2892,70
2893,67
2894,74
2895,32
2896,63
2897,76
2898,43
2899,2
2900,95
2901,42
2902,38
2903,75
2904,51
2905,95
2906,61
2907,17
2908,58
2909,51
2910,48
2911,86
2912,39
2913,40
2914,28
2915,4
2916,34
2917,86
2918,68
2919,13
2920,44
2921,20
2922,35
2923,28
2924,31
2925,27
2926,69
2927,93
2928,70
2929,33
2930,57
2931,64
2932,51
2933,4
2934,80
2935,70
2936,80
2937,98
2938,98
2939,43
2940,45
2941,35
2942,7
2943,13
2944,89
2945,95
2946,11
2947,94
2948,87
2949,13
2950,77
2951,56
2952,72
2953,50
2954,59
2955,84
2956,22
2957,92
2958,18
2959,3
2960,23
2961,33
2962,69
2963,54
2964,50
2965,1
2966,68
2967,97
2968,5
2969,32
2970,73
2971,47
2972,84
2973,34
2974,68
2975,10
2976,85
2977,9
2978,32
2979,40
2980,85
2981,87
2982,42
2983,18
2984,61
2985,81
2986,3
2987,25
2988,52
2989,65
2990,8
2991,44
2992,51
2993,42
2994,53
2995,13
2996,20
2997,21
2998,93
2999,15
